date,HUFL,HULL,MUFL,MULL,LUFL,LULL,OT
6/29/2017 11:00,-4.554999828,1.875,-7.747000217,2.203000069,3.075999975,-0.639999986,21.0340004
6/29/2017 12:00,-7.234000206,1.875,-10.3760004,2.415999889,3.167999983,-0.456999987,21.45599937
6/29/2017 13:00,-5.69299984,2.075999975,-9.097000122,2.381000042,3.046000004,-0.425999999,21.59700012
6/29/2017 14:00,-5.223999977,1.875,-8.635000229,2.131999969,3.167999983,-0.395999998,22.0890007
6/29/2017 15:00,-4.756000042,2.210000038,-7.923999786,2.736000061,3.289999962,-0.518000007,23.1439991
6/29/2017 16:00,0.536000013,1.139000058,-2.096999884,1.56400001,3.229000092,-0.518000007,22.37000084
6/29/2017 17:00,4.287000179,0.938000023,0.497000009,1.279000044,3.594000101,-0.395999998,22.0890007
6/29/2017 18:00,5.625999928,0.670000017,2.239000082,1.101999998,3.349999905,-0.518000007,21.73699951
6/29/2017 19:00,7.971000195,0.335000008,4.903999805,0.852999985,3.075999975,-0.731000006,21.0340004
6/29/2017 20:00,10.31499958,0.536000013,6.324999809,0.852999985,3.868000031,-0.670000017,20.47100067
6/29/2017 21:00,10.38199997,0.736999989,6.005000114,0.675000012,3.838000059,-0.547999978,20.75200081
6/29/2017 22:00,9.376999855,0.938000023,5.543000221,0.711000025,3.654999971,-0.486999989,19.62700081
6/29/2017 23:00,9.578000069,1.072000027,6.289999962,1.101999998,3.563999891,-0.335000008,19.76799965
6/30/2017 0:00,10.44900036,2.009000063,6.928999901,1.99000001,3.046000004,-0.456999987,21.0340004
6/30/2017 1:00,9.376999855,1.20599997,6.324999809,1.421000004,3.075999975,-0.425999999,21.10400009
6/30/2017 2:00,9.041999817,1.20599997,5.934000015,1.279000044,2.772000074,-0.456999987,20.54100037
6/30/2017 3:00,8.305999756,0.938000023,5.828000069,0.995000005,2.559000015,-0.639999986,20.40099907
6/30/2017 4:00,7.903999805,1.072000027,5.258999825,1.031000018,2.710999966,-0.486999989,19.90800095
6/30/2017 5:00,9.041999817,1.139000058,6.183000088,1.243999958,3.046000004,-0.578999996,19.55599976
6/30/2017 6:00,11.05200005,1.60800004,7.923999786,1.491999984,3.075999975,-0.578999996,19.76799965
6/30/2017 7:00,9.175999641,1.473999977,6.005000114,1.350000024,3.471999884,-0.395999998,20.32999992
6/30/2017 8:00,6.631000042,2.746000051,3.660000086,2.239000082,3.015000105,-0.305000007,20.40099907
6/30/2017 9:00,6.229000092,2.344000101,2.914000034,2.842999935,2.924000025,-0.395999998,19.55599976
6/30/2017 10:00,6.296000004,1.674000025,2.914000034,2.559000015,3.594000101,-0.365999997,18.5720005
6/30/2017 11:00,5.69299984,2.142999887,2.345000029,2.345000029,3.319999933,-0.547999978,19.76799965
6/30/2017 12:00,8.171999931,1.072000027,5.223999977,1.031000018,3.075999975,-0.456999987,16.46100044
6/30/2017 13:00,8.371999741,0.670000017,5.507999897,1.136999965,2.740999937,-0.578999996,14.06900024
6/30/2017 14:00,2.880000114,1.674000025,0.178000003,2.025000095,2.528000116,-0.518000007,11.46700001
6/30/2017 15:00,3.348999977,1.072000027,0.816999972,1.279000044,2.650000095,-0.518000007,17.44599915
6/30/2017 16:00,4.019000053,0.602999985,1.91900003,1.065999985,2.528000116,-0.670000017,18.00900078
6/30/2017 17:00,4.622000217,0.536000013,1.669999957,1.101999998,2.984999895,-0.578999996,18.6420002
6/30/2017 18:00,6.229000092,-0.40200001,3.588999987,0.0,2.680000067,-0.700999975,18.92300034
6/30/2017 19:00,6.697999954,-0.469000012,4.014999866,-0.035999998,2.710999966,-0.670000017,15.54699993
6/30/2017 20:00,7.032999992,-0.067000002,3.980000019,0.142000005,3.441999912,-0.670000017,17.30500031
6/30/2017 21:00,6.631000042,0.0,3.696000099,0.248999998,2.894000053,-0.578999996,17.51600075
6/30/2017 22:00,7.166999817,0.0,4.014999866,0.391000003,2.862999916,-0.578999996,17.86800003
6/30/2017 23:00,8.706999779,1.473999977,5.862999916,1.172999978,2.588999987,-0.547999978,18.14999962
7/1/2017 0:00,9.109000206,1.807999969,6.751999855,1.77699995,2.131999969,-0.791999996,18.07900047
7/1/2017 1:00,9.779000282,1.541000009,7.568999767,2.523000002,2.163000107,-0.731000006,17.37599945
7/1/2017 2:00,9.845999718,1.942000031,7.320000172,2.061000109,2.071000099,-0.731000006,18.07900047
7/1/2017 3:00,8.975000381,1.139000058,7.071000099,1.99000001,1.980000019,-0.791999996,17.86800003
7/1/2017 4:00,8.975000381,1.473999977,6.681000233,1.350000024,1.980000019,-0.791999996,17.72699928
7/1/2017 5:00,11.05200005,2.142999887,8.527999878,2.415999889,2.710999966,-0.670000017,18.07900047
7/1/2017 6:00,10.7840004,0.40200001,7.639999866,0.852999985,2.772000074,-0.731000006,18.92300034
7/1/2017 7:00,10.11400032,1.807999969,7.214000225,2.451999903,2.740999937,-0.609000027,18.92300034
7/1/2017 8:00,7.971000195,2.678999901,4.93900013,2.736000061,2.862999916,-0.395999998,19.62700081
7/1/2017 9:00,8.774000168,2.27699995,5.96999979,2.096999884,2.954999924,-0.395999998,16.95400047
7/1/2017 10:00,9.109000206,2.075999975,6.289999962,1.741000056,3.259000063,-0.425999999,13.15499973
7/1/2017 11:00,9.243000031,1.60800004,6.183000088,1.953999996,3.259000063,-0.486999989,13.50699997
7/1/2017 12:00,7.301000118,1.273000002,4.300000191,1.172999978,2.680000067,-0.486999989,15.0539999
7/1/2017 13:00,3.88499999,1.072000027,1.136999965,1.669999957,2.680000067,-0.518000007,15.40600014
7/1/2017 14:00,3.08100009,1.875,0.354999989,2.061000109,2.315000057,-0.547999978,17.93799973
7/1/2017 15:00,3.348999977,1.541000009,1.101999998,1.63499999,2.345000029,-0.609000027,18.00900078
7/1/2017 16:00,6.362999916,0.536000013,3.944000006,0.924000025,2.618999958,-0.547999978,17.72699928
7/1/2017 17:00,8.907999992,0.335000008,5.68599987,0.603999972,3.137000084,-0.518000007,16.46100044
7/1/2017 18:00,5.425000191,-0.268000007,2.842999935,0.178000003,2.497999907,-0.883000016,18.43099976
7/1/2017 19:00,6.162000179,-0.134000003,3.482000113,0.248999998,2.680000067,-0.700999975,18.29000092
7/1/2017 20:00,6.96600008,-0.268000007,4.014999866,0.035999998,2.984999895,-0.700999975,18.5720005
7/1/2017 21:00,6.027999878,-0.40200001,3.552999973,-0.425999999,2.467000008,-0.760999978,18.00900078
7/1/2017 22:00,6.229000092,0.0,3.482000113,0.071000002,2.405999899,-0.731000006,17.79800034
7/1/2017 23:00,5.960999966,-0.268000007,3.872999907,0.354999989,2.193000078,-0.883000016,17.37599945
7/2/2017 0:00,7.434999943,0.670000017,5.152999878,0.995000005,2.071000099,-0.852999985,16.88299942
7/2/2017 1:00,7.368000031,0.602999985,5.472000122,1.136999965,1.980000019,-0.883000016,16.81299973
7/2/2017 2:00,6.764999866,0.0,4.619999886,0.497000009,2.131999969,-0.731000006,16.46100044
7/2/2017 3:00,7.166999817,0.80400002,4.833000183,1.491999984,2.345000029,-0.578999996,15.68700027
7/2/2017 4:00,6.831999779,0.0,4.229000092,0.532999992,2.223999977,-0.609000027,12.23999977
7/2/2017 5:00,8.43900013,0.736999989,5.295000076,0.816999972,2.832999945,-0.486999989,11.5369997
7/2/2017 6:00,8.907999992,-0.201000005,5.934000015,-0.213,3.046000004,-0.518000007,12.6619997
7/2/2017 7:00,8.840999603,0.602999985,5.578999996,0.569000006,3.319999933,-0.273999989,14.27999973
7/2/2017 8:00,9.31000042,1.139000058,5.721000195,1.101999998,3.289999962,-0.213,12.94400024
7/2/2017 9:00,8.572999954,0.870999992,5.329999924,0.782000005,3.015000105,-0.151999995,10.48200035
7/2/2017 10:00,8.038000107,0.736999989,4.547999859,0.603999972,3.503000021,-0.213,12.31099987
7/2/2017 11:00,5.827000141,1.139000058,2.842999935,1.491999984,3.625,-0.213,16.10899925
7/2/2017 12:00,6.697999954,0.40200001,3.625,0.852999985,3.167999983,-0.244000003,14.70300007
7/2/2017 13:00,2.611999989,1.20599997,-0.142000005,1.56400001,2.559000015,-0.244000003,13.71800041
7/2/2017 14:00,3.750999928,1.20599997,0.497000009,0.995000005,2.437000036,-0.305000007,16.60199928
7/2/2017 15:00,-5.69299984,1.807999969,-8.456999779,1.77699995,1.91900003,-0.547999978,18.00900078
7/2/2017 16:00,-3.348999977,0.736999989,-5.046000004,1.243999958,2.071000099,-0.639999986,18.5720005
7/2/2017 17:00,4.152999878,0.201000005,1.669999957,0.569000006,2.680000067,-0.518000007,18.00900078
7/2/2017 18:00,6.631000042,0.201000005,3.90899992,0.603999972,2.710999966,-0.518000007,13.64700031
7/2/2017 19:00,6.899000168,0.0,4.051000118,0.532999992,2.832999945,-0.670000017,12.38099957
7/2/2017 20:00,7.234000206,0.201000005,3.944000006,0.425999999,3.289999962,-0.456999987,15.68700027
7/2/2017 21:00,7.166999817,0.0,3.872999907,0.035999998,2.954999924,-0.456999987,15.19499969
7/2/2017 22:00,6.831999779,0.870999992,3.980000019,0.248999998,2.954999924,-0.273999989,16.32099915
7/2/2017 23:00,7.099999905,0.736999989,4.157999992,0.745999992,2.588999987,-0.456999987,17.30500031
7/3/2017 0:00,11.05200005,2.746000051,8.527999878,2.630000114,2.680000067,-0.395999998,17.93799973
7/3/2017 1:00,10.71700001,2.880000114,7.923999786,2.842999935,2.405999899,-0.456999987,17.65699959
7/3/2017 2:00,9.845999718,2.545000076,8.065999985,2.984999895,2.223999977,-0.486999989,17.79800034
7/3/2017 3:00,9.845999718,2.009000063,7.355999947,2.239000082,2.345000029,-0.456999987,18.00900078
7/3/2017 4:00,7.099999905,0.670000017,5.081999779,1.031000018,2.315000057,-0.486999989,18.07900047
7/3/2017 5:00,9.444000244,2.009000063,6.644999981,1.527999997,2.740999937,-0.518000007,17.58699989
7/3/2017 6:00,9.979999542,2.142999887,6.857999802,1.207999945,3.349999905,-0.335000008,17.65699959
7/3/2017 7:00,8.104999542,2.746000051,5.046000004,2.736000061,3.167999983,-0.182999998,18.99399948
7/3/2017 8:00,6.162000179,2.27699995,2.559000015,2.239000082,3.746000051,0.0,19.62700081
7/3/2017 9:00,2.142999887,2.678999901,-1.63499999,2.203000069,3.107000113,-0.213,19.06399918
7/3/2017 10:00,3.214999914,1.807999969,0.142000005,2.203000069,3.563999891,-0.395999998,19.20499992
7/3/2017 11:00,-2.678999901,3.013999939,-6.467000008,4.051000118,3.503000021,-0.486999989,19.27499962
7/3/2017 12:00,0.670000017,2.210000038,-2.451999903,2.061000109,3.107000113,-0.456999987,18.78300095
7/3/2017 13:00,0.201000005,1.807999969,-3.055999994,2.309999943,3.441999912,-0.365999997,14.06900024
7/3/2017 14:00,4.354000092,2.411000013,1.350000024,1.91900003,3.075999975,-0.425999999,17.30500031
7/3/2017 15:00,-1.273000002,2.678999901,-4.335000038,3.269000053,2.954999924,-0.335000008,18.71199989
7/3/2017 16:00,4.287000179,1.541000009,1.421000004,1.77699995,3.167999983,-0.335000008,19.48600006
7/3/2017 17:00,6.429999828,1.273000002,2.664999962,1.421000004,3.71600008,-0.305000007,19.48600006
7/3/2017 18:00,4.889999866,0.469000012,1.63499999,0.958999991,3.197999954,-0.578999996,21.10400009
7/3/2017 19:00,7.368000031,0.335000008,4.263999939,0.745999992,3.075999975,-0.578999996,20.47100067
7/3/2017 20:00,8.104999542,0.067000002,4.833000183,0.569000006,3.319999933,-0.731000006,20.11899948
7/3/2017 21:00,7.703000069,-0.067000002,4.690999985,0.248999998,3.075999975,-0.822000027,20.11899948
7/3/2017 22:00,7.434999943,0.0,4.157999992,0.852999985,2.588999987,-0.822000027,19.62700081
7/3/2017 23:00,7.769999981,0.670000017,5.401000023,1.172999978,2.405999899,-0.883000016,19.76799965
7/4/2017 0:00,9.31000042,1.875,6.71600008,1.953999996,2.345000029,-0.791999996,19.6970005
7/4/2017 1:00,11.92199993,3.013999939,9.487999916,2.984999895,2.253999949,-0.883000016,19.83799934
7/4/2017 2:00,10.71700001,2.477999926,8.635000229,2.415999889,2.163000107,-0.822000027,19.97900009
7/4/2017 3:00,11.05200005,2.678999901,8.847999573,3.127000093,1.949000001,-0.944000006,19.48600006
7/4/2017 4:00,9.711999893,2.075999975,7.747000217,2.381000042,2.131999969,-0.883000016,19.41600037
7/4/2017 5:00,12.39099979,2.678999901,9.487999916,2.984999895,2.588999987,-0.913999975,19.55599976
7/4/2017 6:00,10.7840004,1.072000027,8.598999977,1.953999996,3.107000113,-0.670000017,19.62700081
7/4/2017 7:00,5.425000191,1.541000009,2.630000114,2.345000029,2.894000053,-0.670000017,19.6970005
7/4/2017 8:00,1.60800004,1.875,-1.101999998,2.239000082,2.862999916,-0.578999996,19.83799934
7/4/2017 9:00,-1.674000025,3.684000015,-5.188000202,4.014999866,3.107000113,-0.486999989,19.48600006
7/4/2017 10:00,-5.090000153,5.425000191,-8.635000229,4.65500021,3.77699995,-0.335000008,18.78300095
7/4/2017 11:00,-7.703000069,5.223999977,-11.51299953,5.507999897,3.532999992,-0.578999996,18.92300034
7/4/2017 12:00,-3.750999928,4.085999966,-7.320000172,4.122000217,3.137000084,-0.486999989,19.48600006
7/4/2017 13:00,-4.554999828,3.684000015,-7.249000072,3.625,2.924000025,-0.609000027,20.26000023
7/4/2017 14:00,-8.907999992,5.492000103,-11.79800034,5.756999969,2.862999916,-0.518000007,22.65200043
7/4/2017 15:00,-6.362999916,3.750999928,-9.31000042,4.051000118,2.984999895,-0.518000007,23.1439991
7/4/2017 16:00,6.56400013,1.875,3.588999987,2.203000069,2.772000074,-0.639999986,22.37000084
7/4/2017 17:00,6.764999866,1.406999946,3.802000046,1.812000036,3.319999933,-0.547999978,20.96299934
7/4/2017 18:00,7.234000206,0.0,4.19299984,0.569000006,2.954999924,-0.791999996,20.68199921
7/4/2017 19:00,7.836999893,-0.067000002,4.974999905,0.425999999,3.046000004,-0.883000016,21.80800056
7/4/2017 20:00,9.979999542,0.0,6.111999989,0.284000009,3.838000059,-0.670000017,20.82299995
7/4/2017 21:00,9.109000206,0.0,5.543000221,0.213,3.686000109,-0.670000017,21.38500023
7/4/2017 22:00,9.31000042,0.335000008,6.183000088,0.852999985,3.349999905,-0.670000017,21.0340004
7/4/2017 23:00,10.04699993,1.340000033,7.461999893,1.70599997,2.802000046,-0.791999996,21.10400009
7/5/2017 0:00,11.85499954,2.27699995,9.131999969,2.451999903,2.528000116,-0.913999975,20.68199921
7/5/2017 1:00,11.5880003,2.477999926,8.954999924,3.055999994,2.375999928,-0.913999975,20.61199951
7/5/2017 2:00,10.31499958,1.741000056,8.456999779,2.167999983,2.405999899,-0.852999985,20.54100037
7/5/2017 3:00,10.91800022,2.678999901,8.741999626,2.594000101,2.315000057,-0.852999985,20.68199921
7/5/2017 4:00,9.779000282,1.60800004,7.888999939,2.381000042,2.253999949,-0.883000016,21.0340004
7/5/2017 5:00,10.91800022,1.541000009,7.355999947,1.953999996,3.137000084,-0.670000017,20.89299965
7/5/2017 6:00,11.72099972,1.674000025,8.102000237,2.772000074,3.381000042,-0.639999986,21.0340004
7/5/2017 7:00,4.889999866,1.541000009,1.598999977,2.381000042,2.954999924,-0.578999996,21.45599937
7/5/2017 8:00,4.622000217,1.004999995,0.745999992,1.207999945,3.503000021,-0.305000007,21.10400009
7/5/2017 9:00,-0.536000013,2.411000013,-3.90899992,2.239000082,2.894000053,-0.456999987,23.4260006
7/5/2017 10:00,-8.706999779,4.554999828,-11.90400028,4.619999886,3.259000063,-0.456999987,22.44099998
7/5/2017 11:00,-11.31999969,4.756000042,-14.71100044,4.93900013,3.075999975,-0.609000027,22.44099998
7/5/2017 12:00,-12.45800018,4.622000217,-16.20400047,4.086999893,3.381000042,-0.518000007,20.61199951
7/5/2017 13:00,-13.79800034,5.625999928,-17.16300011,5.436999798,3.319999933,-0.547999978,22.44099998
7/5/2017 14:00,-4.487999916,2.411000013,-7.888999939,2.700999975,3.167999983,-0.578999996,22.0890007
7/5/2017 15:00,4.085999966,1.273000002,0.639999986,1.421000004,3.015000105,-0.670000017,21.31500053
7/5/2017 16:00,1.674000025,1.072000027,-1.56400001,1.457000017,3.411000013,-0.425999999,22.58099937
7/5/2017 17:00,4.68900013,-1.875,1.172999978,-1.741000056,3.563999891,-0.547999978,22.86300087
7/5/2017 18:00,6.027999878,-2.678999901,2.878000021,-2.131999969,3.167999983,-0.731000006,24.83200073
7/5/2017 19:00,8.43900013,-2.210000038,5.366000175,-1.669999957,3.167999983,-0.913999975,22.22999954
7/5/2017 20:00,11.52099991,-1.741000056,7.284999847,-1.527999997,4.538000107,-1.036000013,22.44099998
7/5/2017 21:00,11.11900043,-1.60800004,6.857999802,-1.457000017,4.081999779,-0.791999996,21.80800056
7/5/2017 22:00,12.6590004,-0.938000023,8.527999878,-1.243999958,3.77699995,-0.731000006,22.29999924
7/5/2017 23:00,12.52499962,-0.536000013,8.883999825,-0.035999998,3.229000092,-0.975000024,22.44099998
7/6/2017 0:00,13.52999973,0.134000003,9.559000015,-0.142000005,3.167999983,-0.791999996,21.38500023
7/6/2017 1:00,12.79300022,-0.201000005,9.772000313,0.142000005,2.924000025,-0.852999985,21.59700012
7/6/2017 2:00,11.5880003,-0.469000012,8.883999825,-0.532999992,2.772000074,-0.883000016,21.80800056
7/6/2017 3:00,12.99400043,-0.134000003,9.87899971,0.142000005,2.497999907,-0.944000006,21.87800026
7/6/2017 4:00,12.45800018,-0.268000007,9.737000465,0.0,2.437000036,-0.944000006,21.87800026
7/6/2017 5:00,11.25300026,-0.938000023,7.604000092,-0.675000012,3.441999912,-0.578999996,21.66699982
7/6/2017 6:00,10.18099976,-0.870999992,6.751999855,-1.172999978,3.319999933,-0.578999996,21.87800026
7/6/2017 7:00,7.836999893,-0.736999989,4.229000092,-0.711000025,3.319999933,-0.547999978,21.94799995
7/6/2017 8:00,8.23900032,-0.201000005,4.93900013,-0.035999998,2.924000025,-0.639999986,22.72200012
7/6/2017 9:00,0.670000017,-0.938000023,-1.84800005,-0.107000001,2.924000025,-0.700999975,21.52599907
7/6/2017 10:00,1.406999946,-0.335000008,-2.061000109,0.071000002,3.319999933,-0.670000017,20.82299995
7/6/2017 11:00,-1.875,-0.134000003,-5.258999825,-0.178000003,3.532999992,-0.791999996,21.38500023
7/6/2017 12:00,-12.05599976,2.210000038,-16.09700012,2.239000082,3.503000021,-0.670000017,21.24500084
7/6/2017 13:00,-3.013999939,-0.40200001,-6.681000233,0.319999993,3.441999912,-0.639999986,21.52599907
7/6/2017 14:00,-10.98499966,2.009000063,-14.35599995,2.630000114,3.381000042,-0.609000027,22.0189991
7/6/2017 15:00,-0.536000013,-0.40200001,-3.625,0.284000009,3.411000013,-0.547999978,22.79199982
7/6/2017 16:00,-0.670000017,-0.602999985,-4.086999893,-0.071000002,3.197999954,-0.700999975,21.52599907
7/6/2017 17:00,0.938000023,-1.20599997,-2.984999895,-0.569000006,3.137000084,-0.852999985,23.4260006
7/6/2017 18:00,6.362999916,-2.142999887,2.842999935,-1.56400001,3.411000013,-0.883000016,22.22999954
7/6/2017 19:00,9.444000244,-2.075999975,5.791999817,-1.70599997,3.71600008,-0.731000006,22.0189991
7/6/2017 20:00,13.32900047,-1.406999946,8.31499958,-1.350000024,4.873000145,-0.700999975,22.72200012
7/6/2017 21:00,13.12800026,-1.473999977,7.853000164,-1.99000001,4.630000114,-0.639999986,22.51099968
7/6/2017 22:00,11.85499954,-1.406999946,7.639999866,-1.527999997,4.142000198,-0.639999986,21.87800026
7/6/2017 23:00,11.45400047,-1.004999995,8.279999733,-0.816999972,3.806999922,-0.609000027,21.80800056
7/7/2017 0:00,14.2670002,0.602999985,10.73200035,0.391000003,3.532999992,-0.609000027,20.89299965
7/7/2017 1:00,11.98900032,-0.268000007,8.208999634,-0.142000005,3.259000063,-0.670000017,21.87800026
7/7/2017 2:00,12.99400043,0.335000008,9.416999817,0.142000005,3.319999933,-0.547999978,21.45599937
7/7/2017 3:00,11.5880003,-0.335000008,8.279999733,-0.711000025,3.107000113,-0.609000027,21.31500053
7/7/2017 4:00,11.45400047,-0.268000007,8.244000435,-0.603999972,3.107000113,-0.486999989,21.80800056
7/7/2017 5:00,11.11900043,-1.072000027,7.355999947,-0.924000025,3.503000021,-0.670000017,21.17399979
7/7/2017 6:00,10.31499958,-0.870999992,6.040999889,-1.279000044,3.71600008,-0.547999978,22.29999924
7/7/2017 7:00,8.104999542,-0.40200001,3.980000019,-0.603999972,3.441999912,-0.456999987,22.58099937
7/7/2017 8:00,1.875,0.0,-2.559000015,-0.639999986,3.77699995,0.305000007,21.87800026
7/7/2017 9:00,-0.134000003,0.067000002,-3.233999968,0.035999998,3.686000109,-0.395999998,20.47100067
7/7/2017 10:00,3.148000002,0.0,-1.207999945,-0.213,4.051000118,-0.305000007,19.34499931
7/7/2017 11:00,-2.611999989,0.067000002,-6.822999954,0.035999998,4.295000076,-0.305000007,19.06399918
7/7/2017 12:00,-1.340000033,-0.736999989,-5.223999977,-0.569000006,3.471999884,-0.425999999,19.27499962
7/7/2017 13:00,-2.746000051,-0.268000007,-6.502999783,-0.569000006,3.77699995,-0.335000008,19.90800095
7/7/2017 14:00,1.340000033,-0.469000012,-1.953999996,-0.497000009,3.229000092,-0.395999998,20.54100037
7/7/2017 15:00,3.549999952,-0.602999985,0.391000003,-1.031000018,3.411000013,-0.456999987,20.89299965
7/7/2017 16:00,6.831999779,-0.469000012,3.269000053,-0.532999992,3.594000101,-0.305000007,22.22999954
7/7/2017 17:00,7.568999767,-1.20599997,3.625,-1.172999978,3.868000031,-0.395999998,22.37000084
7/7/2017 18:00,6.764999866,-2.142999887,3.339999914,-1.457000017,3.441999912,-0.639999986,22.0189991
7/7/2017 19:00,9.711999893,-2.678999901,5.721000195,-2.415999889,3.99000001,-0.670000017,21.94799995
7/7/2017 20:00,12.79300022,-1.20599997,7.568999767,-1.457000017,5.300000191,-0.395999998,21.52599907
7/7/2017 21:00,12.45800018,-1.60800004,7.177999973,-1.91900003,4.873000145,-0.395999998,21.59700012
7/7/2017 22:00,13.9989996,-0.602999985,9.87899971,-0.462000012,3.838000059,-0.578999996,21.31500053
7/7/2017 23:00,12.99400043,-0.201000005,9.559000015,0.213,3.441999912,-0.639999986,21.17399979
7/8/2017 0:00,13.86499977,0.0,10.44699955,0.0,3.411000013,-0.639999986,21.17399979
7/8/2017 1:00,14.93700027,1.20599997,11.15799999,0.711000025,3.868000031,-0.456999987,21.31500053
7/8/2017 2:00,14.19999981,1.072000027,10.9090004,0.782000005,3.594000101,-0.578999996,21.24500084
7/8/2017 3:00,13.32900047,0.80400002,10.05599976,0.071000002,2.894000053,-0.639999986,22.0890007
7/8/2017 4:00,13.79800034,0.40200001,10.80300045,0.958999991,3.015000105,-0.609000027,21.66699982
7/8/2017 5:00,12.59200001,-0.40200001,9.204000473,-0.142000005,3.381000042,-0.547999978,21.52599907
7/8/2017 6:00,12.18999958,-0.335000008,9.06099987,-0.284000009,3.167999983,-0.700999975,21.38500023
7/8/2017 7:00,11.38700008,0.335000008,8.173000336,0.425999999,3.319999933,-0.425999999,21.87800026
7/8/2017 8:00,6.697999954,-0.469000012,3.233999968,-0.532999992,3.289999962,-0.273999989,21.0340004
7/8/2017 9:00,-1.139000058,0.0,-4.903999805,0.071000002,3.107000113,-0.335000008,20.61199951
7/8/2017 10:00,3.013999939,-0.536000013,-0.924000025,-0.603999972,3.381000042,-0.425999999,20.11899948
7/8/2017 11:00,2.477999926,-0.80400002,-1.669999957,-0.603999972,3.654999971,-0.518000007,19.76799965
7/8/2017 12:00,-10.18099976,0.670000017,-14.17800045,0.319999993,3.563999891,-0.518000007,18.99399948
7/8/2017 13:00,0.268000007,-1.072000027,-2.736000061,-0.675000012,3.229000092,-0.486999989,19.76799965
7/8/2017 14:00,1.674000025,-1.072000027,-1.491999984,-0.532999992,3.137000084,-0.518000007,19.6970005
7/8/2017 15:00,4.287000179,-0.938000023,0.675000012,-1.315000057,2.954999924,-0.486999989,19.27499962
7/8/2017 16:00,2.812999964,-1.340000033,-0.035999998,-0.995000005,2.924000025,-0.578999996,20.26000023
7/8/2017 17:00,6.899000168,-1.60800004,3.517999887,-1.386000037,3.411000013,-0.609000027,19.76799965
7/8/2017 18:00,6.764999866,-2.009000063,3.517999887,-1.63499999,3.259000063,-0.639999986,20.54100037
7/8/2017 19:00,8.907999992,-1.406999946,5.188000202,-1.279000044,3.686000109,-0.578999996,21.17399979
7/8/2017 20:00,11.38700008,-1.273000002,7.035999775,-1.101999998,4.538000107,-0.547999978,21.38500023
7/8/2017 21:00,10.64999962,-1.807999969,6.71600008,-1.70599997,3.898999929,-0.639999986,21.24500084
7/8/2017 22:00,10.98499966,-0.602999985,7.747000217,-0.782000005,3.594000101,-0.578999996,20.89299965
7/8/2017 23:00,11.45400047,-0.602999985,7.747000217,-0.248999998,3.532999992,-0.639999986,20.19000053
7/9/2017 0:00,13.59700012,0.938000023,10.625,0.603999972,2.954999924,-0.791999996,20.40099907
7/9/2017 1:00,12.72599983,0.268000007,10.3760004,0.603999972,2.862999916,-0.731000006,20.61199951
7/9/2017 2:00,12.45800018,0.0,9.345999718,0.284000009,2.832999945,-0.731000006,20.89299965
