,OT
164,32.92200089
165,33.62599945
166,32.64099884
167,31.58600044
168,31.09300041
169,30.74200058
170,29.33499908
171,28.77199936
172,29.12400055
173,29.26399994
174,29.40500069
175,28.91300011
176,29.89699936
177,30.53100014
178,30.67099953
179,30.67099953
180,31.09300041
181,30.88199997
182,32.71099854
183,34.75099945
184,34.40000153
185,34.32899857
186,33.62599945
187,33.55599976
188,32.7820015
189,32.14899826
190,31.23399925
191,30.53100014
192,30.95299911
193,30.31999969
194,29.40500069
195,28.70199966
196,28.77199936
197,28.91300011
198,28.27899933
199,28.63100052
200,28.77199936
201,29.96800041
202,29.75699997
203,30.31999969
204,31.44499969
205,30.74200058
206,31.65600014
207,32.28900146
208,32.85200119
209,32.07799911
210,31.86700058
211,31.375
212,30.88199997
213,30.88199997
214,29.96800041
215,29.96800041
216,29.47500038
217,29.33499908
218,29.82699966
219,29.12400055
220,28.56100082
221,28.63100052
222,27.78700066
223,27.50600052
224,28.06800079
225,29.61599922
226,29.47500038
227,29.0529995
228,29.47500038
229,29.12400055
230,29.68600082
231,31.02300072
232,31.16399956
233,30.67099953
234,29.96800041
235,30.17900085
236,29.47500038
237,29.40500069
238,28.20899963
239,29.12400055
240,28.56100082
241,29.19400024
242,28.56100082
243,29.26399994
244,29.0529995
245,28.91300011
246,29.82699966
247,29.82699966
248,29.19400024
249,30.88199997
250,31.23399925
251,32.21900177
252,32.99300003
253,33.9070015
254,34.75099945
255,34.75099945
256,34.8219986
257,34.89199829
258,33.34400177
259,31.65600014
260,33.48500061
261,32.64099884
262,32.5
263,33.06299973
264,33.48500061
265,33.69599915
266,33.55599976
267,33.34400177
268,32.99300003
269,33.34400177
270,33.9070015
271,33.20399857
272,34.18899918
273,35.9469986
274,36.36899948
275,36.08800125
276,36.08800125
277,36.22900009
278,38.4090004
282,37.84700012
283,37.35400009
284,36.01800156
285,36.15800095
286,36.01800156
287,36.22900009
288,36.50999832
289,36.72100067
290,36.58000183
291,37.70600128
292,37.70600128
293,37.63600159
294,37.00299835
295,38.54999924
296,38.05799866
297,37.00299835
298,37.00299835
299,29.82699966
300,32.85200119
301,36.15800095
302,35.80699921
303,37.77600098
305,38.26900101
306,34.75099945
307,33.76699829
308,32.85200119
309,33.13299942
310,34.32899857
311,35.38499832
312,34.54000092
313,32.71099854
314,33.9070015
315,34.68099976
316,35.66600037
317,34.47000122
318,35.31399918
319,33.8370018
320,35.8769989
321,35.52500153
322,36.58000183
323,37.35400009
324,34.61100006
325,33.8370018
326,33.20399857
327,34.68099976
328,36.72100067
329,34.75099945
330,24.90299988
331,32.85200119
332,33.13299942
333,29.96800041
334,30.38999939
335,31.375
336,31.30400085
337,32.64099884
338,33.34400177
339,33.34400177
340,34.61100006
341,33.9070015
342,34.54000092
343,35.38499832
344,34.32899857
345,31.58600044
346,31.375
347,30.74200058
348,31.58600044
349,31.375
350,31.02300072
351,25.81699944
352,24.90299988
353,18.00900078
354,22.44099998
355,16.88299942
356,22.0890007
357,24.1989994
358,25.74699974
359,26.52099991
360,26.94300079
361,27.36499977
362,28.35000038
363,28.06800079
364,28.35000038
365,27.9279995
366,27.71699905
367,29.89699936
368,30.17900085
369,31.44499969
370,33.20399857
371,33.41500092
372,32.71099854
373,32.85200119
374,33.20399857
375,34.04800034
376,35.52500153
377,34.47000122
378,35.59600067
379,33.62599945
380,32.14899826
381,32.00799942
382,31.72599983
383,30.88199997
384,31.30400085
385,31.23399925
386,31.72599983
387,31.23399925
388,31.86700058
389,32.21900177
390,31.72599983
391,32.28900146
392,34.25899887
393,33.97800064
394,34.47000122
395,35.24399948
396,36.29899979
397,36.72100067
398,38.3390007
400,37.98699951
402,37.00299835
403,35.24399948
404,34.18899918
405,33.8370018
406,33.48500061
407,33.48500061
408,34.61100006
409,33.9070015
410,33.55599976
411,34.89199829
412,34.9620018
413,34.8219986
414,34.68099976
415,36.58000183
416,34.40000153
417,36.08800125
418,36.22900009
419,36.29899979
420,35.9469986
421,37.35400009
422,38.54999924
423,38.05799866
424,35.52500153
425,35.66600037
426,33.13299942
427,33.62599945
428,35.24399948
429,33.55599976
430,33.9070015
431,33.69599915
432,33.76699829
433,33.62599945
434,33.48500061
435,33.13299942
436,32.92200089
437,31.65600014
438,32.85200119
439,32.21900177
440,31.72599983
441,32.64099884
442,32.14899826
443,27.50600052
444,29.26399994
445,31.44499969
446,31.51499939
447,32.07799911
448,32.07799911
449,33.8370018
450,34.04800034
451,33.69599915
452,33.48500061
453,32.71099854
454,32.64099884
455,32.43000031
456,32.00799942
457,31.65600014
458,31.375
459,31.58600044
460,32.43000031
461,31.79700089
462,33.20399857
463,34.68099976
464,34.40000153
465,36.93199921
466,33.48500061
467,33.62599945
468,33.20399857
469,33.27399826
470,35.52500153
471,35.03300095
472,35.66600037
473,33.69599915
474,34.40000153
475,36.79100037
476,35.9469986
477,35.38499832
478,34.32899857
479,35.73600006
480,34.89199829
481,35.31399918
482,35.31399918
483,35.8769989
484,35.52500153
485,34.47000122
486,34.25899887
487,37.2140007
489,38.76100159
490,35.24399948
491,33.06299973
492,32.28900146
493,33.20399857
494,33.55599976
495,35.31399918
496,36.72100067
497,36.86199951
498,34.9620018
499,37.35400009
500,36.58000183
501,35.03300095
502,36.72100067
503,36.86199951
504,36.65100098
505,36.15800095
506,36.01800156
507,35.66600037
508,35.52500153
509,36.86199951
510,35.03300095
511,38.62099838
512,38.19800186
513,37.2140007
514,37.35400009
515,37.63600159
516,37.00299835
517,37.49499893
522,37.2140007
524,38.69100189
525,37.2840004
526,36.86199951
527,37.63600159
528,36.65100098
529,37.84700012
530,37.91699982
531,36.79100037
532,35.17399979
533,35.17399979
534,36.72100067
535,38.90200043
539,37.2840004
540,36.58000183
541,38.83200073
546,38.83200073
548,38.83200073
549,38.4090004
550,38.26900101
551,38.19800186
552,38.26900101
553,38.4090004
554,37.63600159
555,37.84700012
556,37.63600159
557,37.70600128
558,38.3390007
564,38.12799835
580,38.76100159
603,38.4090004
605,37.2840004
606,38.26900101
611,38.90200043
625,38.4090004
626,38.62099838
627,37.91699982
630,37.70600128
635,38.69100189
636,38.19800186
637,38.76100159
653,38.62099838
657,38.19800186
658,38.05799866
659,38.3390007
660,38.76100159
671,38.83200073
673,38.4090004
675,38.62099838
676,38.12799835
677,38.4090004
678,38.76100159
691,37.84700012
715,37.91699982
716,35.59600067
718,38.19800186
719,37.91699982
720,38.26900101
721,38.26900101
722,38.26900101
723,38.26900101
724,38.26900101
725,38.26900101
726,38.26900101
727,38.26900101
728,38.26900101
729,38.26900101
730,38.26900101
731,38.26900101
732,38.26900101
733,38.26900101
734,38.26900101
735,38.26900101
736,38.26900101
737,38.26900101
738,38.26900101
739,38.26900101
740,38.26900101
741,38.26900101
742,38.26900101
743,38.26900101
744,36.22900009
745,35.80699921
746,35.80699921
747,35.66600037
748,34.18899918
749,33.8370018
750,33.8370018
751,34.75099945
752,35.45500183
753,34.61100006
754,34.75099945
755,35.17399979
756,34.8219986
757,36.29899979
758,36.93199921
759,38.12799835
762,38.4090004
763,37.56499863
764,37.14300156
765,35.31399918
766,35.52500153
767,36.15800095
768,35.66600037
769,35.45500183
770,35.9469986
771,36.08800125
772,35.59600067
773,34.9620018
774,34.18899918
775,34.89199829
776,36.08800125
777,36.50999832
778,37.2140007
779,38.97200012
780,38.90200043
782,38.97200012
783,36.65100098
784,36.43999863
785,32.71099854
786,33.55599976
787,34.8219986
788,35.38499832
789,32.71099854
790,34.75099945
791,33.34400177
792,31.09300041
793,31.30400085
794,33.55599976
795,32.36000061
796,31.02300072
797,32.5
798,32.64099884
799,31.79700089
800,30.38999939
801,30.45999908
802,28.49099922
803,28.9829998
804,30.88199997
805,32.5
806,31.93799973
807,31.93799973
808,32.57099915
809,34.32899857
810,33.06299973
811,33.13299942
812,32.36000061
813,30.53100014
814,31.44499969
815,31.44499969
816,31.86700058
817,32.28900146
818,32.07799911
819,32.36000061
820,32.07799911
821,30.95299911
822,31.93799973
823,32.14899826
824,32.07799911
825,34.18899918
826,35.73600006
827,35.03300095
828,33.8370018
829,30.67099953
830,31.23399925
831,32.57099915
832,34.75099945
833,35.59600067
834,36.29899979
835,35.59600067
836,33.06299973
837,32.64099884
838,33.27399826
839,32.43000031
840,32.85200119
841,33.69599915
842,33.13299942
843,33.76699829
844,34.18899918
845,33.48500061
846,33.69599915
847,35.8769989
848,35.66600037
849,34.11800003
850,34.04800034
851,35.24399948
852,35.59600067
853,34.11800003
854,33.55599976
855,35.38499832
856,35.80699921
857,34.54000092
858,34.18899918
859,34.32899857
860,33.20399857
861,33.27399826
862,32.64099884
863,33.20399857
864,32.85200119
865,32.99300003
866,32.36000061
867,33.8370018
868,33.9070015
869,33.62599945
870,33.48500061
871,34.18899918
872,37.77600098
873,38.3390007
874,38.62099838
876,37.63600159
879,38.54999924
880,38.90200043
881,38.47999954
882,37.63600159
883,36.86199951
884,35.03300095
885,34.61100006
886,34.18899918
887,33.8370018
888,33.69599915
889,34.47000122
890,34.18899918
891,34.47000122
892,33.13299942
893,33.41500092
894,32.99300003
895,33.13299942
896,34.04800034
897,35.24399948
898,34.04800034
899,34.25899887
900,35.31399918
901,34.8219986
902,35.8769989
903,36.50999832
904,36.86199951
905,37.2140007
906,36.36899948
907,36.72100067
908,34.18899918
909,34.89199829
910,34.18899918
911,34.11800003
912,33.55599976
913,33.69599915
914,33.48500061
915,33.27399826
916,33.13299942
917,32.64099884
918,31.93799973
919,33.41500092
920,33.20399857
921,32.99300003
922,34.04800034
923,34.54000092
924,33.76699829
925,33.97800064
926,35.31399918
927,35.80699921
928,38.19800186
929,36.43999863
930,36.86199951
931,36.50999832
932,35.59600067
933,35.10300064
934,34.89199829
935,34.25899887
936,33.13299942
937,33.8370018
938,33.55599976
939,33.41500092
940,32.71099854
941,32.21900177
942,33.06299973
943,34.54000092
944,33.34400177
945,34.04800034
946,33.48500061
947,33.34400177
948,33.13299942
949,34.18899918
950,35.59600067
951,35.59600067
952,36.58000183
953,35.80699921
954,36.22900009
955,34.89199829
956,31.51499939
957,32.14899826
958,32.07799911
959,32.14899826
960,31.23399925
961,31.375
962,31.44499969
963,31.30400085
964,30.31999969
965,31.375
966,30.95299911
967,31.02300072
968,32.5
969,32.36000061
970,32.92200089
971,33.34400177
972,33.34400177
973,33.8370018
974,34.75099945
975,35.59600067
976,35.10300064
977,33.55599976
978,32.43000031
979,31.72599983
980,31.16399956
981,30.38999939
982,30.10899925
983,29.68600082
984,29.33499908
985,29.40500069
986,29.61599922
987,29.12400055
988,28.77199936
989,28.49099922
990,28.35000038
991,29.33499908
992,29.47500038
993,30.17900085
994,31.375
995,31.44499969
996,31.375
997,32.14899826
998,32.99300003
999,34.40000153
1000,35.38499832
1001,35.31399918
1002,33.48500061
1003,32.07799911
1004,30.74200058
1005,30.24900055
1006,30.60099983
1007,30.17900085
1008,30.53100014
1009,30.03800011
1010,29.61599922
1011,28.9829998
1012,28.77199936
1013,28.27899933
1014,27.85700035
1015,29.82699966
1016,29.89699936
1017,30.53100014
1018,30.53100014
1019,31.02300072
1020,31.02300072
1021,31.79700089
1022,33.8370018
1023,33.41500092
1024,35.38499832
1025,34.40000153
1026,33.76699829
1027,31.93799973
1028,31.58600044
1029,31.375
1030,31.51499939
1031,31.23399925
1032,31.51499939
1033,30.74200058
1034,30.74200058
1035,30.60099983
1036,29.96800041
1037,29.54599953
1038,29.19400024
1039,30.67099953
1040,30.81200027
1041,31.23399925
1042,32.64099884
1043,32.43000031
1044,32.28900146
1045,33.34400177
1046,34.89199829
1047,35.80699921
1048,36.65100098
1049,36.79100037
1050,35.45500183
1051,33.76699829
1052,33.06299973
1053,32.64099884
1054,32.5
1055,32.28900146
1056,31.93799973
1057,31.72599983
1058,30.88199997
1059,30.38999939
1060,30.17900085
1061,29.61599922
1062,28.91300011
1063,30.67099953
1064,30.95299911
1065,31.16399956
1066,32.00799942
1067,32.57099915
1068,32.43000031
1069,33.34400177
1070,34.75099945
1071,35.8769989
1072,37.00299835
1073,36.36899948
1074,35.45500183
1075,33.06299973
1076,32.64099884
1077,32.7820015
1078,32.21900177
1079,31.86700058
1080,31.86700058
1081,31.16399956
1082,31.02300072
1083,30.38999939
1084,30.03800011
1085,29.82699966
1086,29.19400024
1087,30.74200058
1088,30.81200027
1089,31.375
1090,32.64099884
1091,32.57099915
1092,32.43000031
1093,33.34400177
1094,35.38499832
1095,35.8769989
1096,36.15800095
1097,36.93199921
1098,34.9620018
1099,33.13299942
1100,31.86700058
1101,31.86700058
1102,32.43000031
1103,32.5
1104,31.72599983
1105,31.16399956
1106,31.09300041
1107,30.67099953
1108,30.67099953
1109,29.89699936
1110,29.82699966
1111,30.45999908
1112,30.88199997
1113,30.88199997
1114,31.72599983
1115,31.86700058
1116,32.36000061
1117,33.34400177
1118,35.03300095
1119,35.45500183
1120,36.36899948
1121,36.36899948
1122,34.54000092
1123,33.06299973
1124,31.86700058
1125,32.28900146
1126,31.375
1127,31.16399956
1128,30.53100014
1129,29.89699936
1130,29.47500038
1131,29.12400055
1132,28.42000008
1133,28.56100082
1134,28.35000038
1135,29.40500069
1136,29.96800041
1137,30.31999969
1138,31.16399956
1139,31.23399925
1140,32.5
1141,32.64099884
1142,34.25899887
1143,34.40000153
1144,35.52500153
1145,35.73600006
1146,34.54000092
1147,32.99300003
1148,32.7820015
1149,32.21900177
1150,31.375
1151,31.16399956
1152,30.53100014
1153,30.17900085
1154,30.17900085
1155,29.75699997
1156,29.33499908
1157,28.91300011
1158,28.42000008
1159,29.75699997
1160,30.38999939
1161,30.60099983
1162,31.93799973
1163,33.06299973
1164,33.48500061
1165,34.47000122
1166,36.08800125
1167,36.58000183
1168,38.4090004
1169,37.91699982
1170,35.59600067
1171,35.45500183
1172,33.9070015
1173,33.8370018
1174,34.04800034
1175,32.64099884
1176,33.27399826
1177,32.99300003
1178,32.71099854
1179,32.5
1180,32.21900177
1181,31.58600044
1182,32.21900177
1183,33.20399857
1184,35.31399918
1185,35.03300095
1186,37.14300156
1187,37.14300156
1188,37.91699982
1189,37.2140007
1190,36.86199951
1191,38.76100159
1193,38.54999924
1194,36.08800125
1195,35.80699921
1196,34.75099945
1197,33.8370018
1198,34.61100006
1199,33.8370018
1200,35.38499832
1201,34.89199829
1202,35.03300095
1203,33.8370018
1204,34.18899918
1205,33.55599976
1206,32.99300003
1207,33.62599945
1208,34.75099945
1209,35.38499832
1210,36.29899979
1211,35.66600037
1212,34.68099976
1213,33.27399826
1214,32.43000031
1215,33.13299942
1216,31.375
1217,32.7820015
1218,30.53100014
1219,30.24900055
1220,27.43499947
1221,27.9279995
1222,27.78700066
1223,27.9279995
1224,27.43499947
1225,27.01300049
1226,27.71699905
1227,28.20899963
1228,28.91300011
1229,28.06800079
1230,26.5909996
1231,27.43499947
1232,27.9279995
1233,28.84199905
1234,29.89699936
1235,30.24900055
1236,30.31999969
1237,30.67099953
1238,31.09300041
1239,30.38999939
1240,31.02300072
1241,30.38999939
1242,28.91300011
1243,28.9829998
1244,27.78700066
1245,27.50600052
1246,27.99799919
1247,27.71699905
1248,27.50600052
1249,27.43499947
1250,28.9829998
1251,27.78700066
1252,29.89699936
1253,29.54599953
1254,29.96800041
1255,29.0529995
1256,23.49600029
1257,25.39500046
1258,28.35000038
1259,29.12400055
1260,29.82699966
1261,29.47500038
1262,28.70199966
1263,29.12400055
1264,28.84199905
1265,28.77199936
1266,28.13899994
1267,27.01300049
1268,26.66200066
1269,26.73200035
1270,27.15399933
1271,26.80200005
1272,27.15399933
1273,27.01300049
1274,27.01300049
1275,26.73200035
1276,26.66200066
1277,26.80200005
1278,26.30999947
1279,26.5909996
1280,28.06800079
1281,28.27899933
1282,28.35000038
1283,29.54599953
1284,29.61599922
1285,30.53100014
1286,31.86700058
1287,32.14899826
1288,33.13299942
1289,32.85200119
1290,31.51499939
1291,30.88199997
1292,29.68600082
1293,29.75699997
1294,29.47500038
1295,29.47500038
1296,28.91300011
1297,28.27899933
1298,28.20899963
1299,27.50600052
1300,27.29500008
1301,26.87299919
1302,26.5909996
1303,26.94300079
1304,27.71699905
1305,28.13899994
1306,29.54599953
1307,29.61599922
1308,29.89699936
1309,30.67099953
1310,32.57099915
1311,32.99300003
1312,34.18899918
1313,33.8370018
1314,31.79700089
1315,31.23399925
1316,30.17900085
1317,29.47500038
1318,29.19400024
1319,28.42000008
1320,28.06800079
1321,27.36499977
1322,27.15399933
1323,26.80200005
1324,26.30999947
1325,26.5909996
1326,26.23900032
1327,27.9279995
1328,28.63100052
1329,29.61599922
1330,32.14899826
1331,31.65600014
1332,31.58600044
1333,33.06299973
1334,33.20399857
1335,32.85200119
1336,33.9070015
1337,33.69599915
1338,32.14899826
1339,31.86700058
1340,30.31999969
1341,30.17900085
1342,29.82699966
1343,28.77199936
1344,28.70199966
1345,28.13899994
1346,27.64599991
1347,27.85700035
1348,27.43499947
1349,26.66200066
1350,26.02799988
1351,25.32500076
1352,25.6060009
1353,26.80200005
1354,26.80200005
1355,27.36499977
1356,26.52099991
1357,27.43499947
1358,27.78700066
1359,27.08399963
1360,27.36499977
1361,25.81699944
1362,24.62100029
1363,23.84799957
1364,23.4260006
1365,23.00300026
1366,22.37000084
1367,22.0890007
1368,22.86300087
1369,23.63699913
1370,23.28499985
1371,23.21500015
1372,23.35499954
1373,23.0739994
1374,23.1439991
1375,23.56599998
1376,23.84799957
1377,25.25499916
1378,26.30999947
1379,26.66200066
1380,27.50600052
1381,27.57600021
1382,28.49099922
1383,28.20899963
1384,27.71699905
1385,27.71699905
1386,26.52099991
1387,26.02799988
1388,25.18400002
1389,24.34000015
1390,24.27000046
1391,23.98800087
1392,23.84799957
1393,23.49600029
1394,22.29999924
1395,22.1590004
1396,22.29999924
1397,20.96299934
1398,20.32999992
1399,21.66699982
1400,22.58099937
1401,25.32500076
1402,26.80200005
1403,26.80200005
1404,26.80200005
1405,27.57600021
1406,29.0529995
1407,28.91300011
1408,30.24900055
1409,30.24900055
1410,29.0529995
1411,27.64599991
1412,26.66200066
1413,25.81699944
1414,25.25499916
1415,24.62100029
1416,24.4810009
1417,23.98800087
1418,24.1989994
1419,23.63699913
1420,23.0739994
1421,22.58099937
1422,23.1439991
1423,23.91799927
1424,25.39500046
1425,26.66200066
1426,26.16900063
1427,25.81699944
1428,27.78700066
1429,28.42000008
1430,28.49099922
1431,29.33499908
1432,29.82699966
1433,29.26399994
1434,26.52099991
1435,26.09900093
1436,25.25499916
1437,24.5510006
1438,24.69199944
1439,24.83200073
1440,24.12899971
1441,23.91799927
1442,24.5510006
1443,24.4810009
1444,24.62100029
1445,24.62100029
1446,24.40999985
1447,24.90299988
1448,25.32500076
1449,26.52099991
1450,27.71699905
1451,27.78700066
1452,28.27899933
1453,28.70199966
1454,30.31999969
1455,30.03800011
1456,30.53100014
1457,30.31999969
1458,28.77199936
1459,26.87299919
1460,25.95800018
1461,25.25499916
1462,24.83200073
1463,24.40999985
1464,25.04400063
1465,25.04400063
1466,25.04400063
1467,25.04400063
1468,25.04400063
1469,25.04400063
1470,25.04400063
1471,25.04400063
1472,25.04400063
1473,25.04400063
1474,25.04400063
1475,25.04400063
1476,25.04400063
1477,25.04400063
1478,25.04400063
1479,25.04400063
1480,25.04400063
1481,25.04400063
1482,25.04400063
1483,25.04400063
1484,25.04400063
1485,25.04400063
1486,25.04400063
1487,25.04400063
1488,26.30999947
1489,25.88800049
1490,25.74699974
1491,25.39500046
1492,25.25499916
1493,25.11400032
1494,24.69199944
1495,25.32500076
1496,26.30999947
1497,27.36499977
1498,28.70199966
1499,27.36499977
1500,27.71699905
1501,28.9829998
1502,30.53100014
1503,30.53100014
1504,30.74200058
1505,30.31999969
1506,30.10899925
1507,29.0529995
1508,28.42000008
1509,27.85700035
1510,27.64599991
1511,26.94300079
1512,26.80200005
1513,26.30999947
1514,25.95800018
1515,25.4659996
1516,24.90299988
1517,24.40999985
1518,24.1989994
1519,24.62100029
1520,24.83200073
1521,26.23900032
1522,28.06800079
1523,27.71699905
1524,28.56100082
1525,29.19400024
1526,31.72599983
1527,31.51499939
1528,31.72599983
1529,32.57099915
1530,30.17900085
1531,28.13899994
1532,27.50600052
1533,27.22400093
1534,26.87299919
1535,27.15399933
1536,26.66200066
1537,26.45000076
1538,26.09900093
1539,25.95800018
1540,26.16900063
1541,26.23900032
1542,25.95800018
1543,27.01300049
1544,27.71699905
1545,28.20899963
1546,28.91300011
1547,29.75699997
1548,30.67099953
1549,30.95299911
1550,30.10899925
1551,30.31999969
1552,30.81200027
1553,30.81200027
1554,28.84199905
1555,28.20899963
1556,28.06800079
1557,27.78700066
1558,27.50600052
1559,27.36499977
1560,27.01300049
1561,26.73200035
1562,26.5909996
1563,26.09900093
1564,25.81699944
1565,25.81699944
1566,25.95800018
1567,25.74699974
1568,26.37999916
1569,27.64599991
1570,28.27899933
1571,29.19400024
1572,29.12400055
1573,28.9829998
1574,28.84199905
1575,27.50600052
1576,26.80200005
1577,27.08399963
1578,26.09900093
1579,26.09900093
1580,25.74699974
1581,25.6060009
1582,25.11400032
1583,24.97299957
1584,24.90299988
1585,24.27000046
1586,24.4810009
1587,24.4810009
1588,24.34000015
1589,24.34000015
1590,24.27000046
1591,24.5510006
1592,24.90299988
1593,25.6060009
1594,26.30999947
1595,26.45000076
1596,27.50600052
1597,27.50600052
1598,28.20899963
1599,28.56100082
1600,29.82699966
1601,28.20899963
1602,27.85700035
1603,27.01300049
1604,26.16900063
1605,26.66200066
1606,26.45000076
1607,25.95800018
1608,25.74699974
1609,25.74699974
1610,25.32500076
1611,26.02799988
1612,25.74699974
1613,25.25499916
1614,23.77700043
1615,23.49600029
1616,22.93300056
1617,23.70700073
1618,24.40999985
1619,24.1989994
1620,23.91799927
1621,22.44099998
1622,21.73699951
1623,21.52599907
1624,20.96299934
1625,20.68199921
1626,20.19000053
1627,19.90800095
1628,19.48600006
1629,17.51600075
1630,17.51600075
1631,17.86800003
1632,18.00900078
1633,18.29000092
1634,18.21999931
1635,18.29000092
1636,18.36100006
1637,18.21999931
1638,18.50099945
1639,19.06399918
1640,19.62700081
1641,20.82299995
1642,21.45599937
1643,22.44099998
1644,23.63699913
1645,23.98800087
1646,25.18400002
1647,25.11400032
1648,25.95800018
1649,24.83200073
1650,24.1989994
1651,23.00300026
1652,22.65200043
1653,22.44099998
1654,22.44099998
1655,22.58099937
1656,22.0189991
1657,22.1590004
1658,22.0890007
1659,21.52599907
1660,21.80800056
1661,22.1590004
1662,21.45599937
1663,22.29999924
1664,23.28499985
1665,24.1989994
1666,25.4659996
1667,25.04400063
1668,25.4659996
1669,25.88800049
1670,27.9279995
1671,27.78700066
1672,27.71699905
1673,27.22400093
1674,26.16900063
1675,24.90299988
1676,25.39500046
1677,24.76199913
1678,24.5510006
1679,24.12899971
1680,24.69199944
1681,24.27000046
1682,23.98800087
1683,23.98800087
1684,23.84799957
1685,23.84799957
1686,23.28499985
1687,23.77700043
1688,24.34000015
1689,25.32500076
1690,26.80200005
1691,26.66200066
1692,27.50600052
1693,28.42000008
1694,29.61599922
1695,29.54599953
1696,29.19400024
1697,28.70199966
1698,27.43499947
1699,27.08399963
1700,27.08399963
1701,26.66200066
1702,26.80200005
1703,25.88800049
1704,26.23900032
1705,25.74699974
1706,25.39500046
1707,25.5359993
1708,24.5510006
1709,24.90299988
1710,23.98800087
1711,24.1989994
1712,24.83200073
1713,26.52099991
1714,27.01300049
1715,26.66200066
1716,27.29500008
1717,27.85700035
1718,28.27899933
1719,28.13899994
1720,27.64599991
1721,27.50600052
1722,27.08399963
1723,26.30999947
1724,25.5359993
1725,24.97299957
1726,24.1989994
1727,24.27000046
1728,24.5510006
1729,24.40999985
1730,24.90299988
1731,24.69199944
1732,24.34000015
1733,25.18400002
1734,24.90299988
1735,25.25499916
1736,25.25499916
1737,25.67700005
1738,25.39500046
1739,25.18400002
1740,24.97299957
1741,25.25499916
1742,25.11400032
1743,24.27000046
1744,24.27000046
1745,23.35499954
1746,22.44099998
1747,21.73699951
1748,21.38500023
1749,21.31500053
1750,20.82299995
1751,20.40099907
1752,20.47100067
1753,20.04899979
1754,19.97900009
1755,19.97900009
1756,19.83799934
1757,20.04899979
1758,20.11899948
1759,20.82299995
1760,21.17399979
1761,21.73699951
1762,24.34000015
1763,23.91799927
1764,24.5510006
1765,25.6060009
1766,27.08399963
1767,26.80200005
1768,27.22400093
1769,26.73200035
1770,25.95800018
1771,24.90299988
1772,24.40999985
1773,24.1989994
1774,24.05900002
1775,23.77700043
1776,23.98800087
1777,23.63699913
1778,23.56599998
1779,23.0739994
1780,23.21500015
1781,22.86300087
1782,22.44099998
1783,23.63699913
1784,24.12899971
1785,24.83200073
1786,26.80200005
1787,26.09900093
1788,26.45000076
1789,27.15399933
1790,28.06800079
1791,28.06800079
1792,27.71699905
1793,27.50600052
1794,26.87299919
1795,25.88800049
1796,25.32500076
1797,25.04400063
1798,24.62100029
1799,24.1989994
1800,23.91799927
1801,23.84799957
1802,23.0739994
1803,22.65200043
1804,22.65200043
1805,22.51099968
1806,22.29999924
1807,22.51099968
1808,22.93300056
1809,23.0739994
1810,23.49600029
1811,23.28499985
